solution_id,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat
1635378410781933568,108884121102916992,734213236,2015,46.50490886049113,0.17560066579755454,22.043297613985608,0.10025247487681631,,,,,,,-0.2326,,,,,,,,,,106,9,105,8,1,1,,0.48763941308426645,11.207230526361515,false,1.6437558,2.7606826,0.1321618,2,12,false,0.17695953,0.33701926,0.337749,0.7310127,-144.94908,2.1503527,-35.89202,28.831358,105,8075.6990060921835,12.425588712009816,15.756819754490563,NOT_AVAILABLE,159.7563068511021,-31.037963741672755,50.21774374898608,4.408703315045716
1635378410781933568,108884121102917632,859609389,2015,46.50055950664914,1.2674086828870021,22.044042623238266,0.655717138899486,,,,,,,-0.90105,,,,,,,,,,77,0,77,0,0,0,,1.0320907290286536,3.4946271045671957,false,1.6085321,0.34241164,,2,13,false,0.4228504,0.7857268,0.479275,0.9546093,-146.4506,22.07504,-44.120693,23.5951,77,979.311585967184,2.5666583448926734,18.047467832451638,NOT_AVAILABLE,159.7519585395574,-31.039674400770124,50.2140610128286,4.410526750272417
1635378410781933568,108884258541779584,56215549,2015,46.52914193893335,0.4288729433861741,22.068916807228856,0.26236225656893986,,,,,,,-0.51195,,,,,,,,,,104,0,104,0,0,0,,0.7459985825146437,2.972266022740325,false,1.2154782,0.4901844,,2,14,false,0.3018959,0.39698222,0.42339325,0.8345739,-130.45969,12.837968,-43.006847,26.527777,103,1092.614207569294,3.044828599572539,17.928602955169644,NOT_AVAILABLE,159.76053160259065,-31.004086472625175,50.246459217496934,4.427171998859789
1635378410781933568,108884567779564160,508806622,2015,46.47286997258342,10.562243506068329,22.08467132930806,3.0357255895182127,,,,,,,0.5055,,,,,,,,,,69,0,69,0,0,0,,0,0,false,1,0.03367876,,2,12,false,0.29760784,0.5063645,0.4321363,0.9449442,-110.16377,19.903719,-52.639683,24.551174,68,156.18598058776445,1.75811019860309,20.040664942398067,NOT_AVAILABLE,159.7001894333145,-31.021198836843194,50.20050676174522,4.456641722838342
1635378410781933568,108884602139171712,1123140623,2015,46.4958032716216,1.214787309529503,22.09689123652362,0.6441469438813332,,,,,,,-0.877,,,,,,,,,,86,0,86,0,0,0,,0.46784912051378547,0.448128015068178,false,1.0718131,0.31100413,,2,14,false,0.42258328,0.603083,0.52036214,0.9550223,-132.39493,20.97157,-46.482372,24.268507,85,663.7339969285349,2.5367787109457542,18.469784906128645,NOT_AVAILABLE,159.71227545906305,-30.998982261514904,50.22436821708777,4.4625536768000815
1635378410781933568,108884636498985600,1106976576,2015,46.586517665315995,0.6245937626398387,22.03041267819528,0.33488202523619354,,,,,,,-0.88485,,,,,,,,,,88,0,87,0,1,0,,0.7360817084288669,12.601505824639746,false,2.0027037,1.1599742,,2,14,false,0.42688456,0.60703784,0.526382,0.9509184,-133.3226,20.794994,-46.53757,24.144466,88,4097.091970755016,11.70539252244224,16.49358078128067,NOT_AVAILABLE,159.83712445900733,-31.004923078211036,50.287155448980926,4.375556443392122
1635378410781933568,108884636498988160,840862158,2015,46.58058643769025,0.7589728186264195,22.03430291380534,0.3941460613164663,,,,,,,-0.90315,,,,,,,,,,82,0,82,0,0,0,,0.5456410592179337,2.6309230975568756,false,1.2441149,0.92954594,,2,14,false,0.4246881,0.7264345,0.49671775,0.9527536,-142.19536,21.718218,-44.91721,23.780073,82,1867.589782503291,4.029996745766718,17.34656634068957,NOT_AVAILABLE,159.82926655792807,-31.004913873570054,50.282922391691926,4.3808051097734495
1635378410781933568,108884670858731648,569884563,2015,46.59803749401891,1.0425107497962052,22.04526780559759,0.5715582597153632,,,,,,,-0.8608,,,,,,,,,,86,0,85,0,1,0,,0,0,false,1,0.40033805,,2,14,false,0.43715894,0.5980384,0.5377614,0.94990253,-133.24408,20.650303,-46.47896,24.1376,85,732.8064397958382,7.009396696221455,18.362296870858124,NOT_AVAILABLE,159.83731087902166,-30.98662903294746,50.301539019292356,4.38691504754675
1635378410781933568,108884670858734080,693314306,2015,46.58951346639937,1.0264362055123923,22.050573650717368,0.6062178939393251,,,,,,,-0.7212,,,,,,,,,,95,0,94,0,1,0,,0.8747507467746297,1.16687385899979,false,1.134483,0.17225227,,2,14,false,0.36357534,0.49484047,0.4066863,0.94169706,-143.51804,19.064373,-45.26797,24.835041,94,465.2564770386389,2.1458929956060233,18.855538994220364,NOT_AVAILABLE,159.82621257566785,-30.986848680783226,50.29537751681627,4.394183535470347
